,Molecular weight,Isoelectric point,Dipole,Formal charge,Average charge,Area,ALASurfFrac,ARGSurfFrac,ASNSurfFrac,ASPSurfFrac,CYSSurfFrac,GLNSurfFrac,GLUSurfFrac,GLYSurfFrac,HISSurfFrac,ILESurfFrac,LEUSurfFrac,LYSSurfFrac,METSurfFrac,PHESurfFrac,PROSurfFrac,SERSurfFrac,THRSurfFrac,TRPSurfFrac,TYRSurfFrac,VALSurfFrac,NSurfPoints,Shape max,Shape min,SurfEpMaxFormal,SurfEpMinFormal,SurfEpMeanFormal,SurfEpTrimeanFormal,SurfEpMedianFormal,SurfEpSumFormal,SurfEpStdFormal,NSurfPosEpFormal,SurfEpPosMeanFormal,SurfEpPosTrimeanFormal,SurfEpPosMedianFormal,SurfEpPosSumFormal,SurfEpPosStdFormal,NSurfNegEpFormal,SurfEpNegMeanFormal,SurfEpNegTrimeanFormal,SurfEpNegMedianFormal,SurfEpNegSumFormal,SurfEpNegStdFormal,SurfMhpMax,SurfMhpMin,SurfMhpMean,SurfMhpTrimean,SurfMhpMedian,SurfMhpSum,SurfMhpStd,NSurfPosMhp,SurfPosMhpMean,SurfPosMhpTrimean,SurfPosMhpMedian,SurfPosMhpSum,SurfPosMhpStd,NSurfNegMhp,SurfNegMhpMean,SurfNegMhpTrimean,SurfNegMhpMedian,SurfNegMhpSum,SurfNegMhpStd,SurfEpMaxAverage,SurfEpMinAverage,SurfEpMeanAverage,SurfEpTrimeanAverage,SurfEpMedianAverage,SurfEpSumAverage,SurfEpStdAverage,NSurfPosEpAverage,SurfEpPosMeanAverage,SurfEpPosTrimeanAverage,SurfEpPosMedianAverage,SurfEpPosSumAverage,SurfEpPosStdAverage,NSurfNegEpAverage,SurfEpNegMeanAverage,SurfEpNegTrimeanAverage,SurfEpNegMedianAverage,SurfEpNegSumAverage,SurfEpNegStdAverage,ShellEpMaxFormal,ShellEpminFormal,ShellEpMeanFormal,ShellEpTrimeanFormal,ShellEpMedianFormal,ShellEpSumFormal,ShellEpStdFormal,NShellPosEpFormal,ShellEpPosMeanFormal,ShellEpPosTrimeanFormal,ShellEpPosMedianFormal,ShellEpPosSumFormal,ShellEpPosStdFormal,NShellNegEpFormal,ShellEpNegMeanFormal,ShellEpNegTrimeanFormal,ShellEpNegMedianFormal,ShellEpNegSumFormal,ShellEpNegStdFormal
SurfEpNegMeanAverage,0.1482473241131342,0.3656826043274801,0.06374917174517164,0.8414149941776351,0.8514497339073983,0.11832553200116122,0.0010512922979027653,0.035968684767597556,0.0017377939870024987,0.17420000242084493,0.00014969206292065977,0.001332654645280528,0.22321970950547196,0.0006808236473749631,0.000362505331710726,0.023838408258568446,0.01208145972883116,0.03847063392956166,0.017494605292349433,0.0035091629764725254,0.0006290956184523377,0.005347916057723655,0.000621001538925944,7.816734869830016e-06,7.31641510545449e-05,0.008142010545316906,0.1170852988145655,2.6039394282130845e-09,0.008733911777601824,0.5644293378782871,0.8032873975172032,0.9101259647348996,0.9096396878858576,0.9083141846958146,0.5933254971078722,0.1074879486799052,0.2132088723695315,0.29480894222077375,0.25583485430205977,0.2446339239656041,0.11510617959088795,0.38705537182702815,0.2627877239467604,0.9963915254447339,0.993083043961025,0.9891883962855897,0.5624183340392046,0.5346773162187893,0.007655949488533568,0.021107655978268077,0.07353063660977378,0.07669696334041132,0.08286280386938553,0.1496610446820237,0.013716513494757393,0.035412600699435144,0.01792199646977091,0.025801043741161038,0.02791980693952557,0.01575494096134717,1.0147962843371081e-05,0.13022727877234214,0.06441565035348604,0.07122803464713603,0.07434849844826184,0.13907438203641048,0.019604859684950994,0.5599544096896715,0.8082330002713882,0.9116875280763865,0.9113066001484639,0.9100414596146692,0.6080716403764839,0.10073729956196954,0.2238681304241257,0.2972880669237364,0.25902620323424413,0.24600705079805327,0.11970605864052003,0.3910818537935263,0.2781892178764203,1.0,0.9975538611015563,0.9937778932594022,0.5740147701707674,0.5447239950349891,0.4652848481878461,0.8150433724192142,0.8348269477643927,0.8247296515158511,0.8142294798078324,0.8348749935128585,0.17579392610386288,0.3778870195940528,0.2912396401822333,0.2653296353236215,0.25348727099127216,0.20058667700630461,0.3410934520141546,0.37788701959405363,0.9137406305922776,0.8958445455509241,0.8792669115213021,0.9008974502560197,0.6243995567364562
SurfEpNegTrimeanAverage,0.149542500037784,0.36438673614257866,0.061169878801053956,0.8406286167293191,0.8504092887124745,0.11773832844243466,0.0011601528565547434,0.035643057679039955,0.0017423913231217432,0.17338626495359502,0.00011972051411400743,0.001173195400203802,0.2244398304183307,0.000481694859542882,0.00042151855038532164,0.02462440437313229,0.012429145261007473,0.038214296207640525,0.018356900384078972,0.0036386442115524643,0.0006476881253865808,0.005471835586180052,0.0004918798447721978,3.620328747363493e-06,9.354535620862567e-05,0.007885412297662571,0.1164656917937652,3.0866054465142275e-05,0.008902517965634514,0.5642384687631438,0.7861176297704356,0.9096599240232975,0.9124024965309468,0.9126831101798579,0.5921761370339629,0.09965529413141534,0.21625214703396167,0.29443128834453747,0.25513380257171603,0.24371109716139722,0.11431805222523478,0.39003628012121877,0.2631503859574533,0.9947965835751159,0.9962641472914916,0.994756327575819,0.5615008529671404,0.5169066879871786,0.007310055583474443,0.02091334084219473,0.07487234619403044,0.0779286707140681,0.08419575287390894,0.14977466349469665,0.014464025006081065,0.034369876447065725,0.018700305873284827,0.026960939212474576,0.029173255449919444,0.01500784699948826,8.120715869107137e-06,0.12988995278844215,0.06463818374857783,0.071732703915593,0.07483002098562537,0.1388471508323014,0.01950365166580163,0.5596811684297127,0.7900064653928373,0.9108989201802141,0.9138275408133785,0.9142253396882757,0.6067397577502824,0.09292246837464342,0.22740396941608393,0.29660778627818035,0.25795483445790107,0.24475140810715307,0.11914019521971646,0.3937908935330301,0.27882043062782164,0.9975538611015563,1.0,0.9987527362582596,0.5728597833445587,0.5259427013767265,0.46730051093701397,0.8057739649693573,0.8337040763229311,0.825121839313179,0.8155267529914533,0.8337652779652502,0.1692396139839374,0.38317237252941777,0.2931228081781287,0.26650157041993633,0.2544046809244204,0.20151709931203965,0.34606564212995616,0.3831723725294179,0.9072388034711906,0.8913460364432854,0.8755742502724329,0.898928601877635,0.6162129971091825
SurfEpNegMedianAverage,0.15035355659962138,0.36314294307328465,0.06027823560070487,0.8377329453177219,0.8473059609695649,0.11754269850472052,0.0014368456217003257,0.03485600681571923,0.0017309410284440253,0.17296211355580118,0.00011316706659066771,0.001069836768822653,0.22260594240733847,0.00035369620242062765,0.0004426135767640748,0.024778779590030702,0.012385390728125082,0.03788965823623648,0.018886989685849394,0.0035154621408135978,0.0007035205712712185,0.005277884334413822,0.0004183800339646466,3.586762484253654e-06,9.970354879713166e-05,0.007713547190180997,0.11624578945838238,4.944221767301906e-05,0.00933349616431117,0.5604481855021118,0.7809557037158185,0.907189324461822,0.9117891447932012,0.9136570155896868,0.589878160612744,0.09856133009479154,0.2168544946312883,0.2923624966377272,0.2533011680977489,0.24185636732545054,0.11379705981279598,0.38815993144548533,0.2630771118499723,0.9914567470149604,0.9953893781900413,0.9962581763147639,0.5593454983731335,0.512157384583502,0.007431613286617553,0.020688452767712792,0.0751966600070891,0.07836756137215409,0.08486934501221959,0.1497472991643353,0.01434071678565742,0.03414453931033101,0.018495810765877613,0.02676406604141728,0.028981463953940956,0.01492351888408314,1.5666419224676962e-06,0.12971123934026924,0.06531599723259282,0.07258191575491907,0.07575056631913073,0.13878553831217202,0.019547165126239583,0.5558613481816815,0.7843792292613592,0.9082314645823941,0.9130745023782606,0.9150998451598298,0.6042649098931169,0.09172626662588948,0.2280995650989674,0.2944844296254928,0.2560416742062837,0.2427906072528159,0.11867023065753327,0.39171352730982706,0.2787943870138914,0.9937778932594022,0.9987527362582596,1.0,0.570517735973094,0.5205009609263962,0.46522656587646644,0.8012641029338479,0.8297963471038536,0.8219389040171453,0.8130209176020583,0.8298652351269492,0.1678878006646554,0.383998043231863,0.2916524522166723,0.26519406558146646,0.25250733767442823,0.20153583143087933,0.345932545598456,0.383998043231863,0.9009073444726179,0.8854501395265418,0.869922139285052,0.8941061992322116,0.6134977164150219
SurfEpNegSumAverage,0.5457694473483701,0.10734236293918621,0.26237898508449414,0.7945165582624435,0.7827733739011353,0.6095453792746464,6.806091593556206e-06,0.00021602386529176093,0.0025670850078827897,0.03679396019619349,0.00908978276226707,0.010508920711998734,0.07600302602590198,0.0046875993000519405,0.004974176844539667,0.016654553015214305,0.004912848144875659,0.011145215289513347,0.04016942653183568,0.003338804976360275,1.1138457106669884e-05,0.0007183230222674552,0.0006087707469103863,4.626153882415953e-06,4.117244968489577e-06,0.0016757953291338884,0.6086324940978564,0.01334343333203819,0.05633762788470518,0.2259924049898276,0.4940394892183148,0.5032842547583517,0.5061509126239072,0.5060969468468732,0.9817499222874922,0.09684734274703795,0.0673567895213887,0.11088942851173338,0.09803462574330586,0.09237470629227244,0.03409656519374323,0.14755350486314325,0.7585239505876772,0.5847468380570344,0.5832169151883715,0.5808006247961051,0.998602966427839,0.3241212285411947,0.05531854209142031,0.05958679449166153,0.07540237005069815,0.07594108597200447,0.08474536011614148,0.6068781990902606,0.009314268584095469,0.35316427917172477,0.01298275653264245,0.020658039612797007,0.022714427518800536,0.23569782663556166,0.00011881789070733859,0.6202613238088083,0.08406646546776031,0.08933770973947042,0.09097926496126581,0.6160873735518639,0.028938422166504545,0.21578660052073753,0.4908410714844151,0.4920913806413361,0.49491216468661475,0.494808793574657,0.978905868685073,0.09174639095780275,0.068518665358235,0.10975276724343386,0.0953871568393007,0.09044705957101172,0.03504220880227035,0.14732940775418166,0.7717775188153939,0.5740147701707674,0.5728597833445587,0.570517735973094,1.0,0.3247490519741009,0.1841328495915305,0.49714733891423823,0.421197192596926,0.413476688442123,0.4068384536731413,0.4211562032114825,0.147156815869863,0.15422038650295394,0.09950954123737003,0.09578954721837184,0.08555259712779177,0.07200221251416468,0.13161322681223847,0.15422038650295367,0.487609047798581,0.47101654926632974,0.4572474015901378,0.4751311747441595,0.3820529954966418
SurfEpNegStdAverage,0.09959200347930827,0.3558368315235802,0.22514765228927427,0.49391130220738877,0.5002153834755088,0.11660063827219476,0.0058698337128761,0.013466489878847153,0.0038336096508598387,0.11070543402495862,0.002130763321853393,8.753802935640967e-05,0.15472875419824408,0.007571854472400331,0.0008086254989451831,0.007925374455724901,0.007605959092713624,0.007660754343052963,0.003120816747609162,0.0005069652263851653,0.002668339577418344,0.002264766809927227,0.005983264239748803,0.0007739349159353832,3.9594754687199e-05,0.0027319499075752784,0.11651022605731785,0.0245404661426381,0.024145772315767318,0.18581046134547005,0.7300016778712723,0.5277829642023067,0.5187311027882102,0.5156014561515903,0.35596980279267293,0.46478564827957786,0.16124923087457918,0.1539866927265892,0.14452007124929667,0.13991821645027447,0.14031428321408876,0.14467512362127827,0.23879646355848283,0.5373585472950267,0.5177930130005652,0.5145653635955112,0.31980333314037596,0.9966063579187074,0.021767925643538816,0.01634366549851967,0.04415763043386245,0.05105578032567173,0.058573665233551835,0.12979882642878507,0.0007769594032226209,0.055879896160126195,0.0011246938836398284,0.002740853731932081,0.0030709750556494834,0.03491661478950742,0.001167202232305192,0.1222299619012379,0.06303571540447225,0.06453392741378676,0.06646755545227769,0.1278101396691759,0.018331380047301293,0.18462503265686095,0.7449206188804794,0.5308508064574914,0.5212570045756035,0.5177692618302605,0.3639048206105448,0.4581388548875516,0.15982055675789872,0.1537492881564201,0.1427699322925819,0.13908043157145056,0.1393498465780274,0.14089064341733756,0.24693554048008068,0.5447239950349891,0.5259427013767265,0.5205009609263962,0.3247490519741009,1.0,0.12372914007933881,0.6547812836878187,0.4335924501267934,0.4181816375281989,0.40932379574653155,0.43354827144679003,0.44609719372038203,0.23269833137557955,0.1029679497717719,0.1035465390720598,0.10017690220642175,0.1891131338869954,0.09338638973926104,0.23269833137557971,0.5001131340876842,0.471717302790746,0.4638354420402038,0.42227908136217285,0.7890657700572878
ShellEpMaxFormal,0.019690763326149666,0.4853332488451359,0.044447037969322395,0.4810477451825431,0.4908602240684325,0.0016031004104860498,0.007710892368494925,0.08553794946229339,0.001887593995748248,0.1365370904330544,0.007037594650702044,0.0015415948918576308,0.10821910638195512,0.009469671392171577,0.011065019192967571,0.011480928202629005,0.004672415388818953,0.08648620340654545,0.010696642471941112,0.01010284730812647,0.006458057961279782,0.0031608086164279844,0.002270554338616049,0.0012917022329398565,0.011832163270795747,0.009668235877639882,0.0014050489897226405,0.06596680313582226,0.0011423540547607562,0.8146254859297669,0.3391728302492296,0.6345709483297534,0.6203330698617566,0.6114356404646302,0.24129163275028673,0.08954184983666301,0.45275842205660094,0.6864546997193848,0.6437757812813594,0.6239127094710439,0.35776070568447105,0.7494454772808317,0.08351951237349968,0.47496110360647265,0.47457991222399926,0.47368834841713015,0.18126455310896916,0.1161812287012715,0.002653485366376462,0.0026416114950122646,0.028647530757786747,0.025698276445708254,0.021892486389928835,0.006939548689858323,0.030340726121591492,0.003915446026879642,0.04241968374179265,0.04581862718861017,0.04605867817234427,0.013112467198918162,0.008988394844242823,0.0032780815998289265,0.0017200210768657828,0.002624816858440336,0.003559444633839033,0.003559104159209613,0.0038683519340988216,0.8089598645973923,0.33580780575236385,0.6356094704306063,0.6220104706768171,0.6134678765742125,0.25188987917275774,0.09491027208368544,0.4574196378578675,0.6901125109121767,0.6498483798987037,0.6302171838205765,0.36402567659829776,0.7505208949320663,0.0927410896564112,0.4652848481878461,0.46730051093701397,0.46522656587646644,0.1841328495915305,0.12372914007933881,1.0,0.36781909390412704,0.7031932419368944,0.678296053559638,0.6583797054011334,0.7031642500475285,0.05340613171651854,0.6663693448818951,0.8354325714630271,0.7780863666864163,0.7384866347705652,0.5582045258132171,0.8919082288650629,0.6663693448818957,0.462238939323548,0.4544633363028138,0.4469005996474586,0.590887469445056,0.18257834886628385
ShellEpminFormal,0.17501649794179358,0.38129773245901427,0.10486935116762834,0.7580084117349006,0.759378116939768,0.13534276993932187,0.002914284848019805,0.020897979332058825,0.002245557268234937,0.16212836341822628,0.002116460371035714,0.00017540872944088047,0.20749270256887167,3.125697844575299e-05,0.0014102788778339054,0.021879287466254938,0.015238508039289781,0.02614729226855275,0.02153401666387324,0.002036784233822516,0.0009347666090064674,0.009861577959443594,0.0025209272062277676,6.48087755603828e-05,0.0004391401887102176,0.014585931731004736,0.13377793788645428,1.5643670519145597e-05,0.015243456090679336,0.46153022343678546,0.7962015142916645,0.7971454363715521,0.7927333358117867,0.7906347033239693,0.5335242494979984,0.1602297215821958,0.2261452135863404,0.2934862234052079,0.260103250525473,0.25031711861910017,0.15060048923413671,0.3461872836325513,0.2925691094362573,0.8220204286641142,0.81226980365249,0.8077850690157967,0.492838441078353,0.6505976331104003,0.012862196178072053,0.022772396657015758,0.08870610005014565,0.09290318993386117,0.10009338233564254,0.1728817477908917,0.013459964294798222,0.03949309741383888,0.016265865698781874,0.023168321951812614,0.024836021827426426,0.018178488809076007,3.2879232757679016e-06,0.1491917700875883,0.08487755156265313,0.08979883317965538,0.09333196903225946,0.16064344828742752,0.02812120173958531,0.4523047536058087,0.7938332700237988,0.7902049686206577,0.7858826962047681,0.7837784209944573,0.5412095500986452,0.1522953052181557,0.22887280778257893,0.29148593010937773,0.25920874155982193,0.24842405465630413,0.1516337877522334,0.3411989128300428,0.3054115268543779,0.8150433724192142,0.8057739649693573,0.8012641029338479,0.49714733891423823,0.6547812836878187,0.36781909390412704,1.0,0.7648887619760425,0.7449367713750095,0.731839032205923,0.7648929559992347,0.2896451231852205,0.40543959533126495,0.2617736612568759,0.24280200897251106,0.2377634995207117,0.2568090396954792,0.28651002810711107,0.40543959533126467,0.8231309942906447,0.7903685466651521,0.7757929934105011,0.7827327719898458,0.8100214552715266
ShellEpMeanFormal,0.11227008237338211,0.5354494244919371,0.00567998115193563,0.7974303746387063,0.8042349041433323,0.05788289672320802,0.00013866850962212498,0.04438209315252151,0.0009680496462561033,0.19967466800917433,0.00042401393177649325,0.0010007016164334738,0.22288102699017928,0.0006340363642846563,0.007903906486565712,0.023306178161031078,0.019511360911040755,0.0755064476959365,0.026190602237823307,0.006268361672770693,0.001177014730084605,0.006938936002756355,3.2536132936358924e-05,8.78174657147909e-06,0.0034034308934766974,0.019766856107674664,0.056501759600508614,0.035650804244627146,0.0032408643407788895,0.7645806073304061,0.706744437868131,0.922713531305569,0.914635468089041,0.909060454974805,0.4821568583794972,0.007314750315650203,0.3956748279558627,0.5529761263791612,0.5058676292649225,0.48816189626626716,0.2783800226322959,0.6269672507711787,0.22217948014585925,0.8460886468279448,0.8453156801259157,0.8401330149616372,0.4167366701282563,0.4233833073353742,0.0016536381722471074,0.014872941221150857,0.08052946729174977,0.07949918311441267,0.07854698369948648,0.08706579097189154,0.032607018406124476,0.005815249655830537,0.033374079689642296,0.042601652770758426,0.044563722583111566,0.00023252144316474285,0.0008691861172752422,0.06879625309275228,0.03919556579872839,0.043096287582596676,0.04647058485767782,0.07436594793481154,0.015579839183858302,0.7524117216973422,0.7025579848011789,0.917651121622284,0.9099797574132649,0.9047022515417162,0.4937885488001726,0.005849351427258276,0.4005363124835696,0.551707775622171,0.5069373801122812,0.4882461728269845,0.28223720795942864,0.6211038956541897,0.23667447063918823,0.8348269477643927,0.8337040763229311,0.8297963471038536,0.421197192596926,0.4335924501267934,0.7031932419368944,0.7648887619760425,1.0,0.9948331260278795,0.9821310901044072,0.9999950415737996,0.04511265994048967,0.7010582560905425,0.5597969269883504,0.5346788171114647,0.5138401038941229,0.4855120093016566,0.5741218057009732,0.7010582560905427,0.8852765531271538,0.8804235164538647,0.8665686854587322,0.9522722906327971,0.5567247942094342
ShellEpTrimeanFormal,0.11142289360630091,0.5244854154271679,0.005240651078291381,0.7853672139934427,0.7918886263141034,0.056438300333106435,0.000134749203222011,0.04320209945780255,0.0011787931883177878,0.19961336802384125,0.0003782742298473605,0.0009453366854919776,0.22345349739456608,0.0005273370834750383,0.008331189764123809,0.024162268527878304,0.020548895388009743,0.07558819593679186,0.027929075794404536,0.006365409833979049,0.001380211237836224,0.0066018368238026015,3.222952098330386e-05,0.0001037775892897117,0.003223923192903841,0.019448834442729476,0.055059173457926616,0.03990940525500566,0.0032152368015428887,0.7462723995321983,0.6922192956495806,0.9099898581642522,0.9041986501702154,0.899749389418112,0.47254178626437277,0.007078965173940607,0.388527948016323,0.5344320351990011,0.48753539095842796,0.4703590694047665,0.26866282578992473,0.6083600162346734,0.21736149864552695,0.8361888553993866,0.8366787115385003,0.832490081484028,0.4091300746948923,0.40854923954828837,0.001364451465029031,0.014753555549621211,0.08138901240198394,0.08015301876642239,0.07880975573343321,0.085583622353624,0.033889287521583336,0.005264463099774144,0.033716704290613034,0.043239869448639924,0.04522811339246832,0.00015816489360716057,0.0007200818378832319,0.06734033548874947,0.03858884177780388,0.04254714025654771,0.04582713000519978,0.0728996195817897,0.015256613659289198,0.7339625976069707,0.6876604800075886,0.9046622858742596,0.8992976830729033,0.8951605936902071,0.48384998077833713,0.005656381091847336,0.3934420443183552,0.5330160958626955,0.48858837158008755,0.47019768381869037,0.27254234926801374,0.6020717536808327,0.23161464777673313,0.8247296515158511,0.825121839313179,0.8219389040171453,0.413476688442123,0.4181816375281989,0.678296053559638,0.7449367713750095,0.9948331260278795,1.0,0.994410126999811,0.9948653404302199,0.044454893691476004,0.7017472789222777,0.5357374338249571,0.5118544553284367,0.4920474906308841,0.4763953464586514,0.5493101714882652,0.701747278922277,0.8808442255749316,0.8818118099965843,0.8704988054364103,0.9502261186379904,0.5334249536977804
ShellEpMedianFormal,0.11164799373453393,0.5166568242184543,0.005471569979537581,0.7743002135533191,0.7805275125144396,0.05615370794760301,0.00015888031385646772,0.043512703755087166,0.0012128262627441582,0.19689816874735513,0.00039337994592795095,0.0009112306454053163,0.2207431878989036,0.0006099247798340557,0.00825597126792026,0.024117015658823453,0.02135513749567616,0.07426963015534661,0.029666463641499847,0.006452048709470476,0.0016859602723666267,0.006315465196125972,1.6001746302698112e-05,0.00034514780980124306,0.003193528975224139,0.01934226871213947,0.054779255903076904,0.04013709710307248,0.0035705459720470818,0.7252826942336204,0.6845602874170355,0.8985129001085079,0.8949634718577248,0.891624639093008,0.46457736195783056,0.007720496079584642,0.3822244998598544,0.5151030876956337,0.4687266959125224,0.4521466911182322,0.26175944228045983,0.587458460937904,0.21505237168478566,0.8259431105604249,0.8270634959732243,0.8238451698562925,0.40263848705006067,0.4004929251302204,0.0010971153923468825,0.015111554624945312,0.08170662205693757,0.08043019816601027,0.07881628901762722,0.0851708310918869,0.03385465004130382,0.005216859254837793,0.03367652509629219,0.04328326521180042,0.045264111264922004,0.00017207044889478438,0.0006516323403761755,0.06701387698933114,0.03868444587656651,0.04262267262223966,0.04573863960192861,0.07259292489537732,0.01579909484443451,0.7131674662244735,0.6795010858952757,0.8929894963144722,0.8899028723935708,0.8868772957616023,0.4755824209723678,0.006197841610678259,0.3871009830088301,0.5139371501062597,0.47015057297301377,0.4521541743086339,0.2656365380485083,0.5809719999099183,0.2291307364589234,0.8142294798078324,0.8155267529914533,0.8130209176020583,0.4068384536731413,0.40932379574653155,0.6583797054011334,0.731839032205923,0.9821310901044072,0.994410126999811,1.0,0.9821839350598698,0.0457064317168882,0.6956783817010701,0.515174964660772,0.49093871185364574,0.4722913093919326,0.4663557712582152,0.5293611971149245,0.6956783817010702,0.8705177097630534,0.8741530258903104,0.8658613088837968,0.9398250815190999,0.5177107181596139
ShellEpSumFormal,0.11223009963407629,0.5354337188419429,0.005674980191784771,0.7973920820476635,0.8041971420783104,0.05786116158922487,0.00013782073403848294,0.04446502444708011,0.0009629163090156818,0.19969517217085161,0.00043008427565589016,0.0009985500992630344,0.22289668024321055,0.0006390984793247536,0.007927394450284833,0.023318387426229655,0.019532979910678327,0.07545393855031557,0.026228861801486564,0.006263653623557235,0.001187692667893996,0.006953364145262189,3.3059011009606966e-05,8.984644003457008e-06,0.0034143485026862245,0.019785954245417674,0.056480649392833676,0.03565833596542772,0.0032416455793716956,0.764505378070907,0.7066838431927193,0.9227466727630583,0.9146861022385053,0.9091208010081834,0.48211130466028734,0.007317755460373418,0.3956446704307585,0.5529485888050075,0.5058522696437086,0.48815157835160056,0.27838043629402914,0.6268915617376729,0.22212937040515987,0.8461382236341835,0.8453796178763506,0.8402017474663486,0.41669280270112125,0.4233491805300473,0.0016472713375938247,0.01485154339895693,0.08055795533539835,0.07952919601513135,0.0785714243282377,0.08703929271743732,0.03261149916387278,0.0058100810198373695,0.03337312247735437,0.04260083550127624,0.04455968455326639,0.00023166687829071669,0.0008693688045493479,0.06877274506090267,0.03921019838451408,0.04311437282979468,0.046484871496071466,0.07434126853646572,0.015599737943856967,0.7523325296670913,0.7024907450327657,0.9176818195212849,0.9100287653682758,0.904761996419839,0.4937457781313081,0.005851458758513694,0.4005073840169999,0.5516724903363406,0.5069168974002044,0.4882260326410511,0.2822367565624549,0.6210190493842109,0.23662277047488592,0.8348749935128585,0.8337652779652502,0.8298652351269492,0.4211562032114825,0.43354827144679003,0.7031642500475285,0.7648929559992347,0.9999950415737996,0.9948653404302199,0.9821839350598698,1.0,0.045112843918830046,0.7010220514441349,0.5597896022124169,0.5346911662113244,0.5138471858584124,0.4855426611223179,0.5740717414195983,0.7010220514441362,0.8852710783793326,0.8804291674479597,0.8666047415983693,0.9522649720291039,0.5566732488112174
ShellEpStdFormal,0.08746599788823173,0.007550555165548042,0.381668557229154,0.11318574238331106,0.11160060357877835,0.11616167062005497,0.027182324319589182,0.005886199730644475,0.011171143356292377,0.015486132591617635,0.009270988004403714,0.0031553382326042615,0.05283971078736213,0.010731079916107533,0.0052450593177879225,0.004407864681402716,0.0030036428069876273,0.013132059803813182,0.0002822299762626782,0.0011506506025320956,0.008509325372262226,0.0038439328927755184,0.011741877852790218,0.00015919649835384,0.007440773303733413,0.0009520771270664196,0.11644141410721594,0.10686892200658625,0.026879497060151997,0.00798480558002851,0.26366614017264156,0.0827304697209109,0.08693677619715694,0.09031926112047778,0.12605333567792906,0.7020549973412646,0.005528458280891054,0.03522120693921106,0.039240417003851356,0.04083974245209279,0.010116458684873196,0.031184946901454784,0.09661519997582353,0.17034910306046944,0.16333923023226457,0.16329217274468788,0.14516373248154932,0.4533918296583893,0.02115617822395724,0.014399465980181967,0.022878220064640364,0.028444505851008668,0.03831753239810924,0.12275782201213344,0.003411238373659235,0.06923022938529216,0.004360057645342107,0.002709017058020892,0.002142543263097574,0.059238223941464246,0.006487428929192176,0.11819968025170192,0.07612649838242391,0.07477654133433664,0.0739841223797925,0.1272126887906694,0.017034919714842337,0.008130837720154783,0.2688179880267435,0.0819000773661098,0.08577540176175659,0.08891691268148495,0.12521153218733466,0.6966194524508442,0.005181779936826827,0.035207036803988324,0.03978359152619362,0.0412643452936233,0.010393169065138437,0.032353488743647976,0.09660438950685946,0.17579392610386288,0.1692396139839374,0.1678878006646554,0.147156815869863,0.44609719372038203,0.05340613171651854,0.2896451231852205,0.04511265994048967,0.044454893691476004,0.0457064317168882,0.045112843918830046,1.0,0.007582152260083801,0.09186406062256189,0.09720596632360333,0.08849367775571974,0.022715502916603056,0.07711631622587507,0.0075821522600838034,0.20039973499125185,0.1891560785560599,0.1886202162666351,0.08895920237423985,0.5127634955273714
NShellPosEpFormal,0.036694776502628784,0.6332832659606149,0.01215184473757438,0.4638629038330366,0.46928417150365215,0.007287433067511499,0.00563378299053873,0.0525362637024182,6.717480727612652e-06,0.1372664623798896,0.0022229338801695755,0.0003298296402855362,0.1456372066410254,0.006458945209395476,0.016641634855251566,0.013317743358498346,0.018104683321313115,0.07887709064594402,0.02055956832599726,0.008427507464673932,0.004225753076321186,0.0035998560887440735,0.00024617869097631794,0.0008319816501644885,0.010704303608164207,0.015015533843088659,0.006854409760025232,0.10187914699348595,0.00018663431606341728,0.6660533668162336,0.36209422240677575,0.5971390393606039,0.5893575804717666,0.5838602318238294,0.22077514251008806,0.03002974666230525,0.6059363248864066,0.6542141549212115,0.6143084059750646,0.5989724359939794,0.4514177143029244,0.6721124941762618,0.13935599600237927,0.39280223567393585,0.3968898912891758,0.3987287802727552,0.15486919663857343,0.22566262544856117,0.0001033031192548728,0.0019440488587685568,0.05129113441220804,0.04859284945684106,0.04184874491950288,0.01848841647097738,0.04278776362112853,0.001961301223605121,0.03913600880233578,0.045926976475842624,0.047058812347568674,0.00892984159427135,0.0028060888521586795,0.01133150322675069,0.0065853834801726146,0.007924391291037737,0.009164466116479163,0.012289021739645816,0.004983320640891822,0.6555688576891991,0.357616658907178,0.5931389954227471,0.5859888393855923,0.5808214248429175,0.22784983081202884,0.03201551071358559,0.5977111201340509,0.649798205674367,0.6141222176216758,0.5980742015046311,0.45435002872332547,0.6553309580963604,0.15027183888580778,0.3778870195940528,0.38317237252941777,0.383998043231863,0.15422038650295394,0.23269833137557955,0.6663693448818951,0.40543959533126495,0.7010582560905425,0.7017472789222777,0.6956783817010701,0.7010220514441349,0.007582152260083801,1.0,0.6654662395024593,0.6439670268153089,0.6263495626980645,0.7580753971831439,0.637236527391075,0.9999999999999996,0.39732616696529977,0.3917392728050025,0.38632231662260336,0.5322302685934597,0.29774258143364557
